"","TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Log2fc_.leaf_FLT.v.leaf_GC.","Log2fc_.leaf_FLT.v.root_FLT.","Log2fc_.leaf_FLT.v.root_GC.","Log2fc_.leaf_GC.v.root_FLT.","Log2fc_.leaf_GC.v.root_GC.","Log2fc_.root_FLT.v.root_GC.","Log2fc_.leaf_GC.v.leaf_FLT.","Log2fc_.root_FLT.v.leaf_FLT.","Log2fc_.root_GC.v.leaf_FLT.","Log2fc_.root_FLT.v.leaf_GC.","Log2fc_.root_GC.v.leaf_GC.","Log2fc_.root_GC.v.root_FLT."
"451","AT1G26190",NA,NA,"NM_001332691",839160,NA,"GO:0003824, GO:0005622, GO:0005737, GO:0005829, GO:0006139, GO:0006206, GO:0006796, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016301, GO:0016740, GO:0044238, GO:0044464",-0.240624683,-0.532399504,-0.369411749,-0.291774821,-0.128787066,0.162987755,0.240624683,0.532399504,0.369411749,0.291774821,0.128787066,-0.162987755
"452","AT1G26260","CIB5","Encodes CIB5 (cryptochrome-interacting basic-helix-loop-helix).  Related to CIB1 (AT4G34530).  CIB5 interacts with CRY2 and forms heterodimer with CIB1 in vitro. Regulates flowering time redundantly with CIB1.","NM_001036016",839167,"3702.AT1G26260.1",NA,-0.354548604,0.268246999,-0.390420232,0.622795603,-0.035871628,-0.658667231,0.354548604,-0.268246999,0.390420232,-0.622795603,0.035871628,0.658667231
"453","AT1G26300",NA,NA,"NM_001332710",839171,NA,NA,-0.272596314,0.318068319,-0.236168454,0.590664633,0.03642786,-0.554236773,0.272596314,-0.318068319,0.236168454,-0.590664633,-0.03642786,0.554236773
"454","AT1G26340","ATCB5-A","encodes a member of the cytochromes b5 family of proteins that localizes to the outer envelope of the chloroplast. The C-terminal portion of the protein appears to be capable of inserting into a plant microsomal membrane in vitro.","NM_102398",839176,"3702.AT1G26340.1","GO:0003824, GO:0006091, GO:0006629, GO:0008152, GO:0008202, GO:0016491, GO:0022904, GO:0044238",-0.042831402,0.077241876,0.065547901,0.120073278,0.108379302,-0.011693976,0.042831402,-0.077241876,-0.065547901,-0.120073278,-0.108379302,0.011693976
"455","AT1G26450",NA,NA,"NM_102408",839186,NA,"",-2.047581356,-0.035225621,-2.308571283,2.012355735,-0.260989927,-2.273345662,2.047581356,0.035225621,2.308571283,-2.012355735,0.260989927,2.273345662
"456","AT1G26470","SNS1",NA,"NM_102410",839188,NA,"GO:0005622, GO:0005634, GO:0005654, GO:0006139, GO:0006325, GO:0006351, GO:0006357, GO:0006366, GO:0006464, GO:0006473, GO:0006807, GO:0006996, GO:0008152, GO:0009058, GO:0009987, GO:0016043, GO:0016070, GO:0019219, GO:0019538, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050789, GO:0065007, GO:0071840",-0.221683912,-0.241051714,-0.217799391,-0.019367802,0.003884521,0.023252323,0.221683912,0.241051714,0.217799391,0.019367802,-0.003884521,-0.023252323
"457","AT1G26620",NA,NA,"NM_102424",839202,NA,NA,-0.255600129,-0.028834994,-0.205758519,0.226765134,0.04984161,-0.176923524,0.255600129,0.028834994,0.205758519,-0.226765134,-0.04984161,0.176923524
"458","AT1G26730",NA,NA,"NM_001332727",839214,NA,"GO:0005622, GO:0005737, GO:0005794, GO:0005886, GO:0016020, GO:0043226, GO:0044464",-0.945082814,-0.760779048,-0.905056545,0.184303766,0.040026269,-0.144277497,0.945082814,0.760779048,0.905056545,-0.184303766,-0.040026269,0.144277497
"459","AT1G26750",NA,NA,"NM_102438",839216,NA,NA,0.322096355,-0.019535523,0.418635003,-0.341631878,0.096538648,0.438170526,-0.322096355,0.019535523,-0.418635003,0.341631878,-0.096538648,-0.438170526
"460","AT1G26760","ATXR1",NA,"NM_102439",839217,"3702.AT1G26760.1","GO:0003676, GO:0003677, GO:0003700, GO:0003712, GO:0005488, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0008152, GO:0044238, GO:0000988, GO:0000989, GO:0001071, GO:0005515, GO:0016070, GO:0019219, GO:0050789, GO:0065007",-0.345932453,0.252806457,-0.372444752,0.598738911,-0.026512298,-0.625251209,0.345932453,-0.252806457,0.372444752,-0.598738911,0.026512298,0.625251209
"461","AT1G26810","GALT1","Encodes a protein with &#946;1,3-galactosyltransferase activity involved in the biosynthesis of the Lewis a epitope of certain glycoproteins.","NM_001332728",839224,"3702.AT1G26810.1","GO:0003824, GO:0006412, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238",0.212088972,0.041538693,0.228949143,-0.170550279,0.016860172,0.187410451,-0.212088972,-0.041538693,-0.228949143,0.170550279,-0.016860172,-0.187410451
"462","AT1G26940",NA,NA,"NM_001332736",839584,NA,"GO:0003824, GO:0006464, GO:0008152, GO:0009987, GO:0016853, GO:0019538, GO:0044238, NA",-0.131658255,0.160594973,-0.319868434,0.292253228,-0.188210179,-0.480463407,0.131658255,-0.160594973,0.319868434,-0.292253228,0.188210179,0.480463407
"463","AT1G26960","AtHB23","Encodes a homeodomain leucine zipper class I (HD-Zip I) protein.","NM_102460",839587,NA,NA,-0.384473539,-0.069412924,-0.749332963,0.315060615,-0.364859424,-0.679920039,0.384473539,0.069412924,0.749332963,-0.315060615,0.364859424,0.679920039
"464","AT1G27050",NA,"Encodes a homeodomain leucine zipper class I (HD-Zip I) protein.","NM_102467",839594,NA,"",0.356505415,0.070537658,0.422481261,-0.285967757,0.065975845,0.351943603,-0.356505415,-0.070537658,-0.422481261,0.285967757,-0.065975845,-0.351943603
"465","AT1G27070",NA,NA,"NM_102469",839596,NA,"GO:0005488, GO:0005515, GO:0005975, GO:0005996, GO:0006094, GO:0006464, GO:0006468, GO:0006629, GO:0006950, GO:0008152, GO:0008202, GO:0008203, GO:0019207, GO:0019538, GO:0030234, GO:0044238, GO:0050896, NA",0.602577868,-0.079640075,0.558887495,-0.682217943,-0.043690373,0.638527569,-0.602577868,0.079640075,-0.558887495,0.682217943,0.043690373,-0.638527569
"466","AT1G27140","ATGSTU14","Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).","NM_102476",839603,"3702.AT1G27140.1","GO:0008152, GO:0009056, GO:0009987, GO:0019748",-10.25289361,-2.813735709,-10.31069013,7.439157902,-0.057796517,-7.496954419,10.25289361,2.813735709,10.31069013,-7.439157902,0.057796517,7.496954419
"467","AT1G27170",NA,NA,"NM_001160900",839606,NA,NA,-2.445455801,-0.233835828,-2.73170715,2.211619974,-0.286251348,-2.497871322,2.445455801,0.233835828,2.73170715,-2.211619974,0.286251348,2.497871322
"468","AT1G27300",NA,NA,"NM_102492",839619,NA,NA,0.073032593,0.538475656,0.151070632,0.465443063,0.078038039,-0.387405024,-0.073032593,-0.538475656,-0.151070632,-0.465443063,-0.078038039,0.387405024
"469","AT1G27360","SPL11","In conjunction with SPL10 and SPL2, SPL11 redundantly controls proper development of lateral organs in association with shoot maturation in the reproductive phase.","NM_001084134",839625,"3702.AT1G27360.1",NA,0.214063777,0.044734638,0.396320427,-0.169329139,0.18225665,0.35158579,-0.214063777,-0.044734638,-0.396320427,0.169329139,-0.18225665,-0.35158579
"470","AT1G27370","SPL10","In conjunction with SPL11 and SPL2, SPL10 redundantly controls proper development of lateral organs in association with shoot maturation in the reproductive phase.  SPL10 also controls lamina shape during vegetative development.","NM_001036019",839626,"3702.AT1G27370.1",NA,-0.290652466,-0.418084553,-0.143804155,-0.127432087,0.146848311,0.274280398,0.290652466,0.418084553,0.143804155,0.127432087,-0.146848311,-0.274280398
"471","AT1G27440","ATGUT1",NA,"NM_102508",839635,"3702.AT1G27440.1","GO:0003824, GO:0005975, GO:0005976, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238",-1.124826805,-0.102550296,-0.973451185,1.022276509,0.15137562,-0.870900889,1.124826805,0.102550296,0.973451185,-1.022276509,-0.15137562,0.870900889
"472","AT1G27460","NPGR1","encodes a calmodulin-binding protein that is expressed in pollen, suspension culture cells, flowers, and fruits.","NM_001332763",839637,"3702.AT1G27460.1",NA,1.065123477,-0.093948653,1.121760369,-1.15907213,0.056636891,1.215709022,-1.065123477,0.093948653,-1.121760369,1.15907213,-0.056636891,-1.215709022
"473","AT1G27500","KLCR3",NA,"NM_001332765",839641,"3702.AT1G27500.1","GO:0005856, GO:0005874, GO:0006605, NA",0.057362294,0.001179681,-0.008815931,-0.056182613,-0.066178225,-0.009995612,-0.057362294,-0.001179681,0.008815931,0.056182613,0.066178225,0.009995612
"474","AT1G27510","EX2",NA,"NM_102515",839642,"3702.AT1G27510.1","GO:0005622, GO:0006950, GO:0009579, GO:0016020, GO:0044464, GO:0050896",1.914254504,0.204464256,1.910793032,-1.709790248,-0.003461472,1.706328776,-1.914254504,-0.204464256,-1.910793032,1.709790248,0.003461472,-1.706328776
"475","AT1G27540",NA,NA,"NM_001332767",839645,NA,"GO:0005622, GO:0006508, GO:0008152, GO:0009056, GO:0009987, GO:0019538, GO:0032991, GO:0043234, GO:0044238, GO:0044464",0.072765902,0.33767059,0.273805184,0.264904689,0.201039282,-0.063865407,-0.072765902,-0.33767059,-0.273805184,-0.264904689,-0.201039282,0.063865407
"476","AT1G27620",NA,NA,"NM_102527",839654,NA,NA,-3.177976963,-0.149948381,-2.84065661,3.028028582,0.337320353,-2.690708229,3.177976963,0.149948381,2.84065661,-3.028028582,-0.337320353,2.690708229
"477","AT1G27680","APL2","ADP-glucose pyrophosphorylase catalyzes the first, rate limiting step in starch biosynthesis. The large subunit plays a regulatory role whereas the small subunit (ApS) is the catalytic isoform. Four isoforms of the large subunit (ApL1-4) have been described.Mutational analysis of APS1 suggests that APL1 and APL2 can compensate for loss of APS1 catalytic activity,suggesting both have catalytic as well as regulatory functions.","NM_102533",839660,"3702.AT1G27680.1","GO:0003676, GO:0003743, GO:0003824, GO:0005083, GO:0005085, GO:0005488, GO:0005515, GO:0005975, GO:0005976, GO:0005977, GO:0005996, GO:0006412, GO:0006629, GO:0006644, GO:0008135, GO:0008152, GO:0016740, GO:0016779, GO:0019538, GO:0030234, GO:0044238, GO:0045182, GO:0003723, GO:0006417, GO:0006796, GO:0050789, GO:0050790, GO:0065007, GO:0065009",0.517409194,0.124039653,0.558953537,-0.393369541,0.041544343,0.434913884,-0.517409194,-0.124039653,-0.558953537,0.393369541,-0.041544343,-0.434913884
"478","AT1G27690",NA,NA,"NM_102534",839661,NA,NA,0.7207121,0.141780064,0.932087764,-0.578932036,0.211375664,0.7903077,-0.7207121,-0.141780064,-0.932087764,0.578932036,-0.211375664,-0.7903077
"479","AT1G27840","ATCSA-1","Encodes a DDB1a interacting protein ATCSA-1 required for UV-B tolerance and genomic integrity.","NM_001036021",839677,"3702.AT1G27840.3","GO:0000398, GO:0004872, GO:0006139, GO:0006259, GO:0006281, GO:0006325, GO:0006397, GO:0006810, GO:0006886, GO:0006996, GO:0008152, GO:0009987, GO:0015031, GO:0016043, GO:0016070, GO:0043574, GO:0044238, GO:0051179",0.008375906,0.045007017,0.077436914,0.03663111,0.069061008,0.032429897,-0.008375906,-0.045007017,-0.077436914,-0.03663111,-0.069061008,-0.032429897
"480","AT1G27880",NA,NA,"NM_001332788",839681,NA,"GO:0003676, GO:0003677, GO:0003678, GO:0003824, GO:0004386, GO:0005488, GO:0005622, GO:0005634, GO:0005694, GO:0005737, GO:0006139, GO:0006259, GO:0006281, GO:0006310, GO:0006796, GO:0006807, GO:0006950, GO:0008152, GO:0009056, GO:0009987, GO:0016462, GO:0016787, GO:0043226, GO:0044238, GO:0044464, GO:0050896",-0.326276782,-0.427600002,-0.47110052,-0.10132322,-0.144823738,-0.043500518,0.326276782,0.427600002,0.47110052,0.10132322,0.144823738,0.043500518
"481","AT1G27910","ATPUB45","Encodes a protein containing a UND, a U-box, and an ARM domain. This protein has E3 ubiquitin ligase activity based on in vitro assays.","NM_102556",839684,"3702.AT1G27910.1",NA,-0.139179301,-0.769252056,-0.129379119,-0.630072755,0.009800183,0.639872938,0.139179301,0.769252056,0.129379119,0.630072755,-0.009800183,-0.639872938
"482","AT1G27950","LTPG1","Encodes LTPG1, a lipid transfer protein with a predicted GPI (glycosylphosphatidylinositol)-anchor domain.  Localized in the plasma membrane. Disruption of the LTPG1 gene causes alterations of cuticular lipid composition, but no significant changes on total wax and cutin monomer loads are seen.","NM_102560",839688,"3702.AT1G27950.1",NA,2.00431832,-0.513604483,1.987691756,-2.517922803,-0.016626564,2.501296239,-2.00431832,0.513604483,-1.987691756,2.517922803,0.016626564,-2.501296239
"483","AT1G27960","ECT9","encodes a protein whose C-terminal region is similar to ECT1 and ECT2, which bind to CIPK1.","NM_001332793",839689,"3702.AT1G27960.1",NA,-0.587879479,-0.130300607,-0.592289067,0.457578872,-0.004409588,-0.46198846,0.587879479,0.130300607,0.592289067,-0.457578872,0.004409588,0.46198846
"484","AT1G28050","BBX13",NA,"NM_102570",839698,"3702.AT1G28050.1",NA,-0.19964351,0.64507494,-0.235021152,0.844718449,-0.035377643,-0.880096092,0.19964351,-0.64507494,0.235021152,-0.844718449,0.035377643,0.880096092
"485","AT1G28090",NA,NA,"NM_001084144",839702,NA,"GO:0003676, GO:0003723, GO:0003729, GO:0003824, GO:0005488, GO:0006139, GO:0006378, GO:0006397, GO:0008143, GO:0008152, GO:0016070, GO:0016740, GO:0016779, GO:0031124, GO:0044238",0.164058841,-0.244053933,0.117604318,-0.408112774,-0.046454523,0.361658251,-0.164058841,0.244053933,-0.117604318,0.408112774,0.046454523,-0.361658251
"486","AT1G28100",NA,NA,"NM_001084145",839703,NA,NA,-0.269725232,0.116166694,-0.15660192,0.385891926,0.113123311,-0.272768615,0.269725232,-0.116166694,0.15660192,-0.385891926,-0.113123311,0.272768615
"487","AT1G28140",NA,NA,"NM_102580",839708,NA,NA,2.564013056,-0.346432924,2.556243598,-2.91044598,-0.007769458,2.902676522,-2.564013056,0.346432924,-2.556243598,2.91044598,0.007769458,-2.902676522
"488","AT1G28210","ATJ1","DnaJ homolog AtJ1 (atj)","NM_001332806",839715,"3702.AT1G28210.2",NA,-0.22561132,0.161074051,-0.121143255,0.386685371,0.104468065,-0.282217306,0.22561132,-0.161074051,0.121143255,-0.386685371,-0.104468065,0.282217306
"489","AT1G28250",NA,NA,"NM_102590",839719,NA,"",0.03259502,0.241017464,0.014976526,0.208422444,-0.017618494,-0.226040938,-0.03259502,-0.241017464,-0.014976526,-0.208422444,0.017618494,0.226040938
"490","AT1G28260",NA,NA,"NM_102591",839720,NA,NA,1.061595637,0.792031419,1.57084111,-0.269564218,0.509245474,0.778809691,-1.061595637,-0.792031419,-1.57084111,0.269564218,-0.509245474,-0.778809691
"491","AT1G28395",NA,NA,"NM_001123900",839737,NA,NA,-0.12338055,0.160678199,-0.111715295,0.28405875,0.011665255,-0.272393494,0.12338055,-0.160678199,0.111715295,-0.28405875,-0.011665255,0.272393494
"492","AT1G28410",NA,NA,"NM_001332814",839739,NA,NA,-0.646250468,-0.105334259,-0.525780561,0.540916208,0.120469906,-0.420446302,0.646250468,0.105334259,0.525780561,-0.540916208,-0.120469906,0.420446302
"493","AT1G28570",NA,NA,"NM_001332820",839757,NA,NA,0.113874854,-0.016097205,0.40587901,-0.129972058,0.292004156,0.421976215,-0.113874854,0.016097205,-0.40587901,0.129972058,-0.292004156,-0.421976215
"494","AT1G28960","ATNUDT15",NA,"NM_001036027",839773,"3702.AT1G28960.1","",-0.178922628,0.15588001,-0.155101798,0.334802639,0.02382083,-0.310981808,0.178922628,-0.15588001,0.155101798,-0.334802639,-0.02382083,0.310981808
"495","AT1G29020",NA,NA,"NM_001332829",839776,NA,"GO:0005215, GO:0006810, GO:0006811, GO:0006812, GO:0008324, GO:0009987, GO:0022857, GO:0042592, GO:0051179, GO:0065007",-6.973268318,0.042221708,-7.240728836,7.015490026,-0.267460518,-7.282950544,6.973268318,-0.042221708,7.240728836,-7.015490026,0.267460518,7.282950544
"496","AT1G29030",NA,NA,"NM_001332830",839777,NA,NA,-0.58984387,0.051103197,-0.582682187,0.640947067,0.007161683,-0.633785384,0.58984387,-0.051103197,0.582682187,-0.640947067,-0.007161683,0.633785384
"497","AT1G29040",NA,NA,"NM_001036028",839778,NA,NA,0.616983896,-0.029545727,0.694059182,-0.646529623,0.077075285,0.723604908,-0.616983896,0.029545727,-0.694059182,0.646529623,-0.077075285,-0.723604908
"498","AT1G29070",NA,NA,"NM_102648",839781,NA,NA,4.569042507,-0.064036656,4.59329847,-4.633079163,0.024255963,4.657335126,-4.569042507,0.064036656,-4.59329847,4.633079163,-0.024255963,-4.657335126
"499","AT1G29160",NA,NA,"NM_102657",839790,NA,NA,-1.966039467,0.18634921,-1.768605106,2.152388677,0.197434361,-1.954954316,1.966039467,-0.18634921,1.768605106,-2.152388677,-0.197434361,1.954954316
"500","AT1G29220",NA,NA,"NM_001198182",839796,NA,"GO:0005622, GO:0005634, GO:0043226, GO:0044464",0.105810118,-0.234563193,0.05604762,-0.34037331,-0.049762497,0.290610813,-0.105810118,0.234563193,-0.05604762,0.34037331,0.049762497,-0.290610813
"501","AT1G29300","UNE1",NA,"NM_102670",839804,"3702.AT1G29300.1",NA,-1.600647781,-0.522964401,-1.444918371,1.07768338,0.15572941,-0.92195397,1.600647781,0.522964401,1.444918371,-1.07768338,-0.15572941,0.92195397
"502","AT1G29357",NA,NA,NA,NA,NA,"",-1.827522084,-0.153636322,-1.776553983,1.673885762,0.050968102,-1.622917661,1.827522084,0.153636322,1.776553983,-1.673885762,-0.050968102,1.622917661
"503","AT1G29520",NA,NA,"NM_102692",839829,NA,NA,-1.509043888,0.008548375,-1.591424905,1.517592263,-0.082381017,-1.59997328,1.509043888,-0.008548375,1.591424905,-1.517592263,0.082381017,1.59997328
"504","AT1G29630",NA,NA,"NM_001084155",839840,NA,"GO:0003676, GO:0003677, GO:0003684, GO:0003697, GO:0003824, GO:0004518, GO:0004520, GO:0004529, GO:0005488, GO:0006139, GO:0006259, GO:0006260, GO:0006281, GO:0007049, GO:0008152, GO:0009987, GO:0016787, GO:0016788, GO:0044238, NA",-0.732862418,-0.034822895,-0.871964419,0.698039523,-0.139102001,-0.837141524,0.732862418,0.034822895,0.871964419,-0.698039523,0.139102001,0.837141524
"505","AT1G29750","RKF1","Receptor-like serine/threonine kinase (RKF1). The putative extracellular domain of the RKF1 protein contains 13 tandem repeats of leucine-rich sequences. Expressed in early flower primordial, stamen, and pollen grains.","NM_001332873",839853,"3702.AT1G29750.2","GO:0003824, GO:0004672, GO:0005886, GO:0006464, GO:0006468, GO:0006796, GO:0008152, GO:0009987, GO:0016020, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0044464",0.396020214,-0.033093172,0.511515966,-0.429113386,0.115495752,0.544609137,-0.396020214,0.033093172,-0.511515966,0.429113386,-0.115495752,-0.544609137
"506","AT1G29785",NA,NA,NA,NA,NA,"",-0.177313482,-0.234571328,-0.231358783,-0.057257846,-0.054045301,0.003212545,0.177313482,0.234571328,0.231358783,0.057257846,0.054045301,-0.003212545
"507","AT1G29800",NA,NA,"NM_001036033",839858,NA,"GO:0005488, GO:0005886, GO:0008289, GO:0009987, GO:0016020, GO:0016043, GO:0042995, GO:0044085, GO:0044464, GO:0050789, GO:0065007, GO:0071840",0.269309401,-0.003442741,0.230988276,-0.272752141,-0.038321124,0.234431017,-0.269309401,0.003442741,-0.230988276,0.272752141,0.038321124,-0.234431017
"508","AT1G29970","RPL18AA",NA,"NM_001084157",839876,"3702.AT1G29970.2","GO:0003735, GO:0005198, GO:0005622, GO:0005737, GO:0005829, GO:0005840, GO:0006412, GO:0008152, GO:0009058, GO:0009987, GO:0019538, GO:0030529, GO:0032991, GO:0043226, GO:0044238, GO:0044464",-0.013324679,0.38896037,0.132488215,0.402285049,0.145812895,-0.256472155,0.013324679,-0.38896037,-0.132488215,-0.402285049,-0.145812895,0.256472155
"509","AT1G30040","ATGA2OX2","Encodes a gibberellin 2-oxidase that acts on C-19 gibberellins. AtGA2OX2 expression is responsive to cytokinin and KNOX activities.","NM_001036035",839883,"3702.AT1G30040.1","GO:0003824, GO:0006629, GO:0008152, GO:0009056, GO:0009628, GO:0009987, GO:0016491, GO:0044238, GO:0050896, NA",1.213200831,0.680929183,1.375550548,-0.532271648,0.162349717,0.694621365,-1.213200831,-0.680929183,-1.375550548,0.532271648,-0.162349717,-0.694621365
"510","AT1G30080",NA,NA,"NM_001332880",839887,NA,"GO:0003824, GO:0004553, GO:0005488, GO:0005886, GO:0008152, GO:0016020, GO:0016787, GO:0030246, GO:0044464",-5.134632673,0.306337981,-5.227776071,5.440970654,-0.093143398,-5.534114052,5.134632673,-0.306337981,5.227776071,-5.440970654,0.093143398,5.534114052
"511","AT1G30210","ATTCP24","TCP family protein involved in heterochronic regulation of leaf differentiation.","NM_102760",839901,"3702.AT1G30210.1",NA,0.879246562,-0.246629464,0.750038319,-1.125876025,-0.129208243,0.996667783,-0.879246562,0.246629464,-0.750038319,1.125876025,0.129208243,-0.996667783
"512","AT1G30240",NA,NA,"NM_001084159",839904,NA,NA,-0.392042909,-0.311121131,-0.513357615,0.080921778,-0.121314705,-0.202236484,0.392042909,0.311121131,0.513357615,-0.080921778,0.121314705,0.202236484
"513","AT1G30280",NA,NA,"NM_001332885",839908,NA,"GO:0006810, GO:0006897, GO:0006898, GO:0009987, GO:0016043, GO:0016192, GO:0043226, GO:0051179, GO:0071840",1.006418083,0.396328563,0.748865591,-0.61008952,-0.257552492,0.352537028,-1.006418083,-0.396328563,-0.748865591,0.61008952,0.257552492,-0.352537028
